frame_id,row_index,gt_frame_id,est_frame_id,match_method,valid_prediction,error_msg,translation_error_m,geodesic_rotation_error_deg,roll_error_deg,pitch_error_deg,yaw_error_deg,translation_loss,rotation_loss,beta,weighted_pose_loss,inference_runtime_seconds,viewing_angle_deg,dx_m,dy_m,dz_m,gt_x,gt_y,gt_z,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,est_x,est_y,est_z,est_roll_deg,est_pitch_deg,est_yaw_deg,world_marker_x,world_marker_y,world_marker_z,world_marker_roll_deg,world_marker_pitch_deg,world_marker_yaw_deg,world_camera_x,world_camera_y,world_camera_z,world_camera_roll_deg,world_camera_pitch_deg,world_camera_yaw_deg
0087,87,0087,0087,frame_id,True,,3.7633484018115277,129.318615055631,41.74029073314489,92.38030352045801,88.8262244220733,14.16279119341738,1.1440002981826247,0.1,14.277191223235643,0.031221407996781636,52.55230925385808,-2.150969092871564,-0.6026350190611265,3.0286885261990637,2.215089392985719,0.138499670264282,-0.7731657982327549,158.61981218870312,54.0402082865376,-27.000349747079717,0.06412030011415482,-0.4641353487968445,2.2555227279663086,-159.63989707815196,-38.340095233920415,-115.826574169153,1.59190828083,1.26231724644,0.121816013502,1.27858187648,-0.678026558899,-74.0475099668,1.70392827862,3.12984276115,1.5442746249,0.757675464431,56.5312567701,-88.8735644245
0088,88,0088,0088,frame_id,True,,3.76085794738362,129.15729916741213,42.31384081286217,94.26646056762408,88.13545332005836,14.144052500398537,1.1414565639659657,0.1,14.258198156795133,0.034711763000814244,52.57010644886498,-2.160632195084706,-0.60210240647191,3.018806669875154,2.22295101186575,0.1351499335467239,-0.7489394880972,158.21340790823217,53.21270900777703,-27.826685168194004,0.062318816781044006,-0.46695247292518616,2.269867181777954,-159.4727512789057,-41.05375155984705,-115.96213848825236,1.59495963531,1.26268518564,0.12209412587,1.35183369155,-0.701070894926,-73.2792532704,1.70391008278,3.12979743616,1.5443137666,0.732426413599,55.9111804302,-88.9018938867
0089,89,0089,0089,frame_id,True,,3.766343200302911,129.43326182870823,44.7777489925395,91.69866242056078,88.22747645286486,14.185341102467973,1.1458091548442635,0.1,14.2999220179524,0.03426602699619252,52.45463601367107,-2.1556053388314034,-0.597910853118697,3.030051045344351,2.2151024233000065,0.13377282211283759,-0.7715924309949859,156.65589676694367,53.500574184131125,-29.32694614967032,0.059497084468603134,-0.4641380310058594,2.2584586143493652,-158.56635424051686,-38.198088236429655,-117.55442260253518,1.59674572372,1.26306915876,0.121749880771,1.16423246338,-0.756277257031,-72.5660995457,1.70392495131,3.12985863143,1.54426120625,0.753252032648,56.5071225596,-88.8721004436
0090,90,0090,0090,frame_id,True,,3.7329974330203792,126.22558623174065,41.18258042503453,91.19541600799222,86.75454065791973,13.93526983493674,1.0955288485896535,0.1,14.044822719795706,0.0366274420011905,52.57366813408456,-2.183222397627181,-0.5990360565221753,2.9681586211693816,2.2409497903900806,0.1308946795499768,-0.6905173247826629,157.45627753838806,51.26247800510885,-29.123596721090404,0.0577273927628994,-0.4681413769721985,2.2776412963867188,-161.3611420365774,-39.93293800288337,-115.87813737901014,1.5995482611,1.26376336429,0.121776761884,1.17697352825,-0.631285360333,-71.7783363945,1.70411066616,3.129548663,1.54435030254,0.710870405928,54.4444234575,-88.9279730968
0091,91,0091,0091,frame_id,True,,3.7670576019102002,129.2838463483505,47.45421077405274,91.11345783190004,87.50563623623623,14.190722976109429,1.143451898929935,0.1,14.305068166002423,0.033957577994442545,52.57533163464923,-2.16110494231037,-0.5920135876204715,3.028179043006516,2.2148846486692797,0.12786640730163912,-0.7694190675731661,154.98850565083563,52.73082812843653,-31.443315584807095,0.05377970635890961,-0.4641471803188324,2.2587599754333496,-157.5572835751116,-38.38262970346351,-118.94895182104332,1.6025569522,1.26424166779,0.121835478073,1.1657599807,-0.636693282706,-71.0946636853,1.70393114819,3.1298445914,1.54426949425,0.759998805743,56.474487784,-88.872617605
0092,92,0092,0092,frame_id,True,,3.7921085009456195,127.03442543827126,44.70571597426101,90.84087872342636,85.37592175352219,14.380086882944035,1.1081421239378801,0.1,14.490901095337822,0.034414870002365205,52.516307534404696,-2.1629571303412236,-0.5962999706825913,3.057144039821159,2.2157076432987965,0.12588452750059975,-0.7652448355670084,154.18637780801055,52.37899192519844,-32.40988707783399,0.05275051295757294,-0.4704154431819916,2.2918992042541504,-161.10790621772844,-38.46188679822792,-117.78580883135618,1.60480956282,1.26499057067,0.121828498487,1.09773308439,-0.672201540759,-70.4065595385,1.70392997979,3.1298240983,1.5442834153,0.765440655668,56.3832802196,-88.8632680995
0093,93,0093,0093,frame_id,True,,3.8108438786004113,128.24397269704264,46.665291095722864,91.90092643845502,86.02053517963867,14.522531067066227,1.1270868696868361,0.1,14.635239754034911,0.033175511001900304,52.56019338230026,-2.158917493846037,-0.5959759154444921,3.0832481298205425,2.2098706324656985,0.12337626005470637,-0.7805340203997662,153.17298759859105,52.40618995643297,-33.519848931324425,0.05095313861966133,-0.47259965538978577,2.3027141094207764,-160.1617213056861,-39.49473648202205,-119.5403841109631,1.60716174041,1.26582358006,0.121579174846,1.09167595752,-0.614354684269,-69.8182244522,1.70393856126,3.12985459652,1.54425478348,0.7669957797,56.7995024834,-88.8609168735
0094,94,0094,0094,frame_id,True,,3.7358510926321222,128.25187155922026,48.889386898861574,91.20541813777939,87.74594190318875,13.95658338632062,1.1272109089309432,0.1,14.069304477213715,0.035429168994596694,52.52240068396187,-2.1905847381127432,-0.5866888351491522,2.968790680088355,2.23840081349736,0.12031494451080071,-0.6925968228953616,154.14691171550385,50.151197938714,-33.201013917397745,0.04781607538461685,-0.46637389063835144,2.276193857192993,-156.96370138563458,-41.05422019906539,-120.9469558205865,1.60974043364,1.26636589483,0.121611114596,1.02214033503,-0.625561578887,-68.9727796079,1.70404394817,3.12957274543,1.54434486546,0.700865470305,54.5530926172,-88.9393162517
0095,95,0095,0095,frame_id,True,,3.773879808827914,129.30282236326562,52.48336659152443,89.32816372626979,86.75738729607149,14.242168811479013,1.143751193712254,0.1,14.356543930850238,0.03932709700166015,52.06239401342989,-2.1701537093770082,-0.5820190692838334,3.0321371163168407,2.2145255564403112,0.11721027740799417,-0.7626330460348584,150.6677565728792,51.38632872987396,-36.452765381895176,0.044371847063302994,-0.46480879187583923,2.2695040702819824,-156.84887683559637,-37.94183499639584,-123.21015267796666,1.61298374957,1.26734849823,0.122200860406,0.703624502991,-1.00793628933,-67.7456591245,1.70389940675,3.12984557266,1.54428026859,0.746429449404,56.3601957726,-88.8851775397
0096,96,0096,0096,frame_id,True,,3.7553390713281116,127.1807799544918,51.588163349056856,86.49568167067602,85.79343581061676,14.102571540643483,1.1104291848744847,0.1,14.213614459130932,0.03535336800268851,52.5592084169964,-2.1841555904192473,-0.5808865771775831,2.9991009789499827,2.2265448715133216,0.11595246653610358,-0.7266107159647534,151.7610060236247,50.16239635449417,-36.15818206925267,0.04238928109407425,-0.4649341106414795,2.2724902629852295,-156.65083062731844,-36.33328531618185,-121.95161787986942,1.61464414205,1.2674757535,0.121970625641,1.22694033376,-0.709725400086,-67.3007778838,1.70402196692,3.12969202973,1.54431809264,0.746760342872,55.4402035595,-88.8907152967
0097,97,0097,0097,frame_id,True,,3.794328911030698,126.85680093137215,52.385734308898634,86.10813960675492,84.14384750503315,14.396931885083402,1.1053683659693863,0.1,14.507468721680342,0.037809378998645116,52.59122773948337,-2.170264833691258,-0.5803402864756164,3.0577912925214266,2.2103242809797714,0.11296679614205929,-0.7731381057233309,149.83313499705972,50.70852333299903,-37.993676193284585,0.040059447288513184,-0.46737349033355713,2.2846531867980957,-157.78113069404165,-35.39961627375589,-122.13752369831774,1.61731557892,1.26826292805,0.121953315729,1.16312298786,-0.647519836756,-66.5644718892,1.70391842178,3.12986683738,1.54426421248,0.753919242109,56.654484355,-88.8751955104
0098,98,0098,0098,frame_id,True,,3.766586079942287,124.72677376804214,51.07150194932268,85.25501432808103,83.37193362581824,14.187170697615002,1.0722755164221942,0.1,14.294398249257222,0.03499644000112312,52.57347702698955,-2.192925763407342,-0.578723729614171,3.007212353423149,2.2305276180595084,0.10974979496374981,-0.7103080279379194,150.5084557833387,49.0238843021806,-37.83242842170219,0.03760185465216637,-0.46897393465042114,2.2969043254852295,-158.42004226733863,-36.231130025900434,-121.20436204752043,1.62029539903,1.26904301143,0.121957764194,1.07174698348,-0.617429318487,-65.7996642115,1.70398339763,3.12963152806,1.544294805,0.720917405122,55.0550793833,-88.9219754314
0099,99,0099,0099,frame_id,True,,3.8073873083466365,126.3973901765032,54.01248810636059,86.59418084758596,83.25179894734653,14.496198115759045,1.0982042615594545,0.1,14.60601854191499,0.03497545099526178,52.559469132523354,-2.1773983833080335,-0.576712974723659,3.06961504767487,2.213019206810574,0.10544217508681819,-0.7633022482211346,148.49761416848517,49.733560018148665,-39.57148095267323,0.03562082350254059,-0.4712707996368408,2.3063127994537354,-157.48989772515424,-36.8606208294373,-122.82327990001976,1.62471374207,1.26974255459,0.121261215574,0.942769132882,-0.549585614739,-65.1982566167,1.70390787583,3.12984804048,1.54426446739,0.754390940474,56.441080756,-88.8816836632
0100,100,0100,0100,frame_id,True,,3.7998313938170285,126.76484163821563,55.65219967098312,85.74546178608466,83.63134453951106,14.438718621437463,1.1039331873562979,0.1,14.549111940173093,0.037465143999725115,52.3352349619688,-2.1907945195860883,-0.5602949530383361,3.053720281883852,2.223457723361971,0.09255295698845512,-0.760833786293642,147.5923900434392,49.33155338009999,-40.58250480264114,0.03266320377588272,-0.467741996049881,2.29288649559021,-156.75541028557765,-36.413908405984664,-124.2138493421522,1.63782937555,1.26605084449,0.111436585883,0.800355069666,-0.571956388464,-64.4271703133,1.70389918721,3.12984902513,1.54429717562,0.759608749352,56.4374791454,-88.8755816058
0101,101,0101,0101,frame_id,True,,3.7863316446866158,125.56022981509334,55.30496527548769,82.49690710572759,83.27238766472385,14.336307323555253,1.0851868386632475,0.1,14.444826007421579,0.031072032994416077,52.63406202828958,-2.185755949273915,-0.5691344786089585,3.038891936056208,2.2158310858460375,0.10223091129481054,-0.747596884481501,147.74574031253255,48.76423040320646,-41.232120110225544,0.030075136572122574,-0.46690356731414795,2.291295051574707,-156.94929441197976,-33.73267670252112,-124.5045077749494,1.62774935339,1.27224410426,0.122007204184,1.27375115897,-0.651522063467,-63.7610729477,1.70391614578,3.12981083792,1.54429554051,0.73344345516,56.0791808436,-88.9006490466
0102,102,0102,0102,frame_id,True,,3.7954183906803713,127.09237413365267,58.82409491262433,84.27117695563751,82.59256668568935,14.40520076031478,1.1090475060840528,0.1,14.516105510923186,0.031052467005793005,52.417491372390764,-2.1730921214039207,-0.5616202277510021,3.060629692071209,2.1996079405362488,0.10047354525016283,-0.7923460864956474,145.34174448148212,49.1989926498211,-43.39572288914594,0.026515819132328033,-0.46114668250083923,2.2682836055755615,-155.83416060589352,-35.07218430581642,-125.98828957483529,1.63014890632,1.27315023055,0.121854479828,1.02752632809,-0.7651618209,-62.8293879439,1.7038805187,3.12991669683,1.54423427622,0.788912728635,57.258453868,-88.8379027543
0103,103,0103,0103,frame_id,True,,3.7715003906450506,126.16887573994838,59.1007184712322,79.48905746122821,83.6154561959724,14.224215196635768,1.0946461717785216,0.1,14.333679813813621,0.03263138399779564,52.11768934390636,-2.2063531746294727,-0.5486141543712433,3.0091931435289663,2.2312984653886785,0.08560670426748351,-0.7300469490709585,146.16572350579233,47.76998616151703,-42.89563659200096,0.024945290759205818,-0.46300745010375977,2.279146194458008,-154.73355802297547,-31.71907129971118,-126.51109278797335,1.64504238235,1.26883925641,0.111588112368,0.765048886109,-0.790314353154,-62.2866408933,1.70402810477,3.12971135787,1.54430078554,0.756364916908,55.7051958106,-88.8834366301
0104,104,0104,0104,frame_id,True,,3.7459866343788453,126.23174997281708,58.918705539533676,81.93139900766556,84.96071181561412,14.032415864944948,1.0956247981797211,0.1,14.14197834476292,0.03352527699462371,52.67765499264502,-2.2059595776083145,-0.5575865928914716,2.975778116447995,2.229079040262309,0.0954710368898084,-0.6986236707998016,147.0287570461146,46.616406278574935,-42.77528620158148,0.02311946265399456,-0.4621155560016632,2.2771544456481934,-154.05253741435172,-35.31499272909063,-127.7359980171956,1.635016831,1.27501680093,0.122463289441,1.13890287572,-0.524453766201,-61.6989511538,1.70409170392,3.12960174053,1.54433757494,0.721336214013,54.8735027425,-88.912576969
0105,105,0105,0105,frame_id,True,,3.790889638995292,126.6926711876636,61.69011016653553,80.75086330989885,83.26028312759726,14.370844255041856,1.1028072508499953,0.1,14.481124980126856,0.03489555200212635,52.47596068908977,-2.1899644829089597,-0.556426446366967,3.0438937938802293,2.209565835421796,0.0928620802647484,-0.7575325763814499,144.21777181238028,47.167374310921154,-45.41098876001231,0.019601352512836456,-0.46356436610221863,2.2863612174987793,-154.09211802108422,-33.583488998977685,-128.67127188760958,1.63750750639,1.27585770014,0.121949534942,0.974756585267,-0.66419050915,-60.5470700372,1.70390662765,3.12984447582,1.54426607622,0.755222104463,56.4130084235,-88.8733940867
0106,106,0106,0106,frame_id,True,,3.782611647446319,126.90920392657588,63.446301263599935,79.74894352513317,82.7847403906529,14.308150875396557,1.1061864601390952,0.1,14.418769521410466,0.038561531000596005,52.371528530998404,-2.189870077557608,-0.5511931941550492,3.034601453491306,2.207131422497078,0.09076176739151465,-0.7622718846283913,143.40410573262747,46.948660477679795,-46.460100883530345,0.01726134493947029,-0.46043142676353455,2.272329568862915,-153.14959300377257,-32.80028304745338,-129.24484127418324,1.63950958707,1.27678024469,0.122054009922,0.9882893356,-0.798038063078,-59.8474982716,1.70391918087,3.12984964289,1.54427426374,0.755985254867,56.5542333525,-88.8740237415
0107,107,0107,0107,frame_id,True,,3.750601607654648,127.12679930769866,63.96808251238207,78.54736806048464,85.26775171101764,14.06701241934163,1.1095854679859072,0.1,14.17797096614022,0.032803398004034534,52.46406743063325,-2.2200709725070125,-0.5343286882579972,2.975363868382804,2.235141809498084,0.07557250964051976,-0.7075466095479653,144.35852726918355,45.33170796224531,-46.06720829241299,0.015070836991071701,-0.4587561786174774,2.267817258834839,-151.67339021843438,-33.215660098239326,-131.33496000343064,1.65507175565,1.2729666394,0.111614585201,0.988401917988,-0.507349748321,-59.0948199075,1.70407632953,3.12963020579,1.54430131664,0.74586918943,55.215827554,-88.8957426521
0108,108,0108,0108,frame_id,True,,3.7432828235358913,126.61347929730405,64.99830898444748,75.63983643013309,84.06293198379845,14.012166296978835,1.1015721818569855,0.1,14.122323515164533,0.033372361001966055,52.390974697491664,-2.209617831323542,-0.5405321925527409,2.9728068025504126,2.2224245309347888,0.08406217988794595,-0.7118624360953345,143.52008129594074,45.11058456686469,-46.87880981328596,0.012806699611246586,-0.4564700126647949,2.260944366455078,-151.48160971961175,-30.529251863268403,-130.9417417970844,1.64668005552,1.2790269772,0.121297732476,0.774406620885,-0.592500995858,-58.5022406137,1.70409963215,3.12963004496,1.54430744837,0.755983367345,55.3135909335,-88.8841559417
0109,109,0109,0109,frame_id,True,,3.7586584572395805,126.44414674713077,66.54765061961012,74.65057703146172,82.53612896472333,14.127513398178625,1.0989327283336126,0.1,14.237406671011986,0.03856050300237257,52.291143118759386,-2.2033168547505086,-0.5389733681429756,2.997067891153547,2.2133556096532887,0.08340842220677258,-0.7343325243322579,142.1938555857914,45.13617449270411,-48.38895844793524,0.010038754902780056,-0.455564945936203,2.262735366821289,-151.25849379459848,-29.514402538757615,-130.92508741265857,1.64725574383,1.2806425287,0.121976787819,0.822983208636,-0.753062104155,-57.6774281939,1.70406431684,3.12969260863,1.54427452877,0.767509709024,55.9166785471,-88.8707779528
0111,110,0111,0111,frame_id,True,,3.749295412804811,128.52725896343023,71.17053429822789,73.02996378485936,83.4794133565276,14.057216092479198,1.1315380247605846,0.1,14.170369894955256,0.03659558700019261,52.16597941468875,-2.203321925290876,-0.5293643948498366,2.987032293678288,2.208830174450778,0.07897238702207776,-0.7428559058914227,140.66156470031567,44.44947145161935,-50.39690839397281,0.005508249159902334,-0.4503920078277588,2.2441763877868652,-148.16790100145644,-28.58049233324001,-133.8763217505004,1.65116898525,1.28294152309,0.12187353476,0.81591638209,-0.892039643347,-56.1398697712,1.70391556805,3.12982312027,1.54428291268,0.746248438329,56.1859057493,-88.8860768128
0112,111,0112,0112,frame_id,True,,3.7518409247392426,128.5053746626121,70.94948953592666,73.3047074639498,84.42483814371961,14.076310324548214,1.1311939766484769,0.1,14.189429722213061,0.029143503001250792,52.2939072869544,-2.2020989561708384,-0.5253830581269212,2.991829399215925,2.2047702598640435,0.07529282861566022,-0.7500619927523019,139.98604657015971,43.94635136564061,-50.873215561539254,0.002671303693205118,-0.450090229511261,2.241767406463623,-149.0644638939136,-29.35835609830919,-135.29805370525887,1.65503919271,1.2845307996,0.122443960656,0.584713565341,-0.554299211968,-55.548698411,1.70390664688,3.12985283018,1.54429925469,0.75441679005,56.3984057991,-88.8727129684
0113,112,0113,0113,frame_id,True,,3.7200442639563027,126.74068611828915,69.07399279264479,72.06428798263566,84.99466993965027,13.83872932579419,1.1035562957185663,0.1,13.949084955366047,0.0386111410043668,52.3102965605542,-2.2250780220544564,-0.5244167504823005,2.934747722271542,2.2256381858075636,0.07256329636929393,-0.6822052265440027,141.4349280766834,42.470457530080914,-50.401877691274244,0.0005601637531071901,-0.4518534541130066,2.252542495727539,-149.4910791306718,-29.593830452554748,-135.39654763092452,1.65690676599,1.28562375264,0.1225383169,0.719128247971,-0.621958673731,-54.8852128409,1.7039847376,3.12963067193,1.54435296144,0.698657538617,54.6709101431,-88.9495319662
0114,113,0114,0114,frame_id,True,,3.763834135834621,127.73021088928417,71.36475561118203,73.45864672309736,84.18466156481371,14.166447402073949,1.119027981257449,0.1,14.278350200199695,0.035286552003526594,52.272770121038846,-2.2065647860457425,-0.5235462296746038,3.0039005630097617,2.204866831789655,0.07063166387298336,-0.7434864394746056,139.14310314974736,42.98451546477465,-52.40724939723093,-0.0016979542560875416,-0.4529145658016205,2.2604141235351562,-149.4921412390706,-30.474131258322704,-136.59191096204464,1.65917229569,1.28704232817,0.122568633071,0.708598345897,-0.654409002662,-54.0877899254,1.70390400647,3.12983344959,1.54429948679,0.739707355913,56.2801414793,-88.8961476423
0115,114,0115,0115,frame_id,True,,3.7559235165046005,129.2950855021677,74.28424460948168,74.58535273763582,85.53533773113904,14.106961461832284,1.1436291630342865,0.1,14.221324378135714,0.03686603900132468,52.27181040855024,-2.2064829084747393,-0.5186128455046912,2.994901559804373,2.2024289232403893,0.06862358626167975,-0.7474638442739776,138.47053883745582,42.521478168572415,-53.18996596072824,-0.004053985234349966,-0.4499892592430115,2.2474377155303955,-147.24521655306248,-32.06387456906341,-138.72530369186728,1.66159899773,1.28835628497,0.122544439311,0.642826941095,-0.590971904617,-53.3441428981,1.70392807779,3.12982578133,1.54426976439,0.756549602642,56.4117734657,-88.8746490017
0116,115,0116,0116,frame_id,True,,3.7471006970946155,127.54509715547786,72.00369443681916,74.05368078124246,85.86362579454189,14.040763634166954,1.1161286110609243,0.1,14.152376495273046,0.037906222001765855,52.49565138349878,-2.221221965819796,-0.51872256604674,2.9728544384480853,2.214639071922948,0.06608748642447138,-0.7078669697286029,139.45750215039982,41.4596572397248,-53.23018129826712,-0.006582893896847963,-0.4526350796222687,2.2649874687194824,-148.53880341278105,-32.59402354151767,-139.09380709280902,1.66344609393,1.28965718543,0.122084493001,1.05061474561,-0.608543137148,-52.6256401648,1.70391910221,3.12969483326,1.54429854572,0.716783552144,55.4224606467,-88.9265426793
0117,116,0117,0117,frame_id,True,,3.7408119058872193,129.0938347377922,74.92278486772352,72.14533428804998,86.56271020779255,13.993673715227569,1.1404562814909804,0.1,14.107719343376667,0.03441974500310607,52.41683083596149,-2.2200194796557593,-0.5148998848645667,2.966490406817962,2.211801005900936,0.06529331724333565,-0.7122510860629568,138.84376547506216,41.20367183196945,-54.14408937138122,-0.008218473754823208,-0.4496065676212311,2.254239320755005,-146.23344965721432,-30.941662456080522,-140.70679957917378,1.66528497063,1.29119865062,0.12219958046,1.13673651191,-0.773811144844,-51.9325510387,1.70408471932,3.12963435646,1.54426752946,0.756346350603,55.5674814404,-88.8811732098
0118,117,0118,0118,frame_id,True,,3.7369873272016134,128.56915106550585,74.72176081670557,74.6196809192266,86.90964091235705,13.965074283665459,1.1321967084444238,0.1,14.0782939545099,0.03339852199860616,52.44268310098595,-2.2189768350993164,-0.509798341438201,2.9633295024389272,2.2082940538723834,0.06287916843595798,-0.7198779071325307,138.10931906598262,40.74530357449057,-55.00914329585618,-0.010682781226933002,-0.44691917300224304,2.2434515953063965,-147.1689201173118,-33.87437734473603,-141.91878420821322,1.66747941879,1.29268705099,0.12206151293,1.09824743291,-0.695718775774,-51.1432230365,1.7040099804,3.12971788649,1.54428647645,0.754868634108,55.7974567019,-88.8822847929
0119,118,0119,0119,frame_id,True,,3.733157182457955,129.80457693548723,77.33716926310194,70.57323046335165,86.73603763020412,13.936462548937417,1.1516734943705518,0.1,14.051629898374472,0.03371896300086519,52.44366058563212,-2.214179850506641,-0.5021460130893312,2.9633966187613656,2.201062684270598,0.06005499512782908,-0.7390824059622934,137.09441210376838,40.52128273572481,-55.97407109934337,-0.013117166236042976,-0.4420910179615021,2.2243142127990723,-145.5684186331297,-30.051947727626832,-142.7101087295475,1.66998702048,1.29387770594,0.122094033388,1.0225445227,-0.623378499346,-50.4568828143,1.70393008615,3.1298308052,1.54429318644,0.747432006415,56.3194247377,-88.8841179576
0120,119,0120,0120,frame_id,True,,3.624223658266755,155.58612059015883,9.768847655034875,95.43580776180627,138.84273672755947,13.134997125140462,1.5771136395954064,0.1,13.292708489100002,0.03363588600041112,52.50307859773177,-2.260234304193025,-0.7786572475429627,2.7239733673695032,2.2449820688474826,0.33422516775094,-0.4869376160267297,-155.25453194042964,65.37286055904113,-5.154274756978339,-0.015252235345542431,-0.4444320797920227,2.2370357513427734,-145.48568428539477,-30.062947202765137,-143.9970114845378,1.6720858351,1.2952175574,0.122177370759,1.15904800654,-0.653424046604,-49.7105178949,1.70467712354,3.12960102079,1.54440601316,-50.3264385192,52.0917139251,-96.0654243419
0121,120,0121,0121,frame_id,True,,3.752012868318882,130.5368897833378,80.00423004170904,69.65655800099377,87.37190570271436,14.077600564030483,1.1632652746321723,0.1,14.1939270914937,0.03483743200195022,52.28989831549717,-2.2144511871321484,-0.5013863933422851,2.9870417118632133,2.1975683801157757,0.05643760088470451,-0.7432346344553765,135.77988191302117,39.52329841124604,-57.73199278525358,-0.01688280701637268,-0.44494879245758057,2.243807077407837,-144.2158880452698,-30.13325958974773,-145.10389848796794,1.67363028543,1.29646178545,0.122070353287,0.926137112288,-0.732504172184,-48.7974405863,1.70390831965,3.1298461539,1.54427804139,0.755847374195,56.4830711429,-88.8759732615
0122,121,0122,0122,frame_id,True,,3.725720635455426,129.84286902289963,79.73688889238576,68.82883523242081,87.56254649697001,13.880994253458383,1.1522787655049835,0.1,13.996222130008881,0.035203421000915114,52.30954947933394,-2.2231991134240605,-0.49629134747679093,2.948232496589868,2.2041395410552003,0.05503205272848466,-0.7195888408128902,136.0655880562726,38.718531308247194,-57.96108880109036,-0.019059572368860245,-0.4412592947483063,2.2286436557769775,-144.19752305134168,-30.11030392417362,-145.52363529806038,1.67583883339,1.29779896105,0.122098551102,0.974450354181,-0.738385289996,-48.0932621533,1.70410920235,3.12966083704,1.54426260515,0.768690513907,55.8994638503,-88.8609240383
0123,122,0123,0123,frame_id,True,,3.728204454704508,128.271504768662,78.27991075907607,65.51992837439477,86.34782413487875,13.89950845607854,1.1275192356607096,0.1,14.01226037964461,0.0332471140063717,52.40452464336006,-2.2282175304167886,-0.4944780081017417,2.9478884973359456,2.2060533420913835,0.05197008545235815,-0.7077766694856036,136.05573954652635,37.997782489012046,-58.54152696913477,-0.02216418832540512,-0.44250792264938354,2.240111827850342,-145.66434969439754,-27.52214588538272,-144.8893511040135,1.67886909129,1.29983193039,0.122486063412,1.14041554334,-0.755718737837,-47.2667110932,1.70407905684,3.12963910351,1.5442772642,0.77666754733,55.6307739476,-88.8615844926
0124,123,0124,0124,frame_id,True,,3.731237933447036,128.32963689345308,79.93869802569282,64.18276245420924,85.53086558570044,13.922136515994108,1.1284323128573648,0.1,14.034979747279845,0.03667233199666953,52.1787514810188,-2.2322591710415836,-0.49284735972847793,2.9489416727537217,2.20840998176012,0.04944322164025161,-0.6961173662656845,135.7639543838528,37.469588025377,-58.626503911554245,-0.023849189281463623,-0.4434041380882263,2.252824306488037,-144.29734759045442,-26.713174428832243,-144.15736949725468,1.68067671657,1.30144352597,0.122630007863,0.699609604643,-0.616979086245,-46.8516547195,1.70403122484,3.12966384401,1.54430637855,0.739172882093,55.3606287041,-88.9008744391
0125,124,0125,0125,frame_id,True,,3.751258392090066,129.6014236921403,81.80376222295263,67.08906602101406,86.93128855388841,14.07193952422615,1.1484639001825772,0.1,14.186785914244407,0.03696586399746593,52.18710769136786,-2.219035958222671,-0.48882725126439164,2.9847724969856984,2.1931198642622665,0.0475010205000026,-0.7390730913155323,134.1674603138399,37.5475429444665,-60.11352196630123,-0.025916093960404396,-0.44132623076438904,2.245699405670166,-144.02877746320746,-29.54152307654756,-147.04481052018963,1.6827405608,1.30317164372,0.122638058107,0.786006061931,-0.675991300307,-46.0781986421,1.70392725608,3.12984935019,1.54427788623,0.762717399395,56.511449543,-88.8659636555
0126,125,0126,0126,frame_id,True,,3.778491166407929,127.8338419496311,80.49078779307297,62.05968685042875,84.42635588860153,14.276995494622753,1.1206521217335645,0.1,14.389060706796108,0.033176375000039116,52.03588267808397,-2.219621241649275,-0.4912326132081728,3.018106618057545,2.190445652788167,0.044841149928448676,-0.7428146983492931,133.36991071387675,36.947533033994155,-60.81548430956696,-0.029175588861107826,-0.4463914632797241,2.275291919708252,-146.13930149305025,-25.112153816434596,-145.2418401981685,1.68518222539,1.30504407614,0.122484690762,0.501475250009,-0.572809982736,-45.2633848055,1.70388225166,3.12987460458,1.5442724436,0.765852009173,56.6514196844,-88.8674237891
0127,126,0127,0127,frame_id,True,,3.1488890876656974,120.26569073723553,110.48162207409075,0.7978441689279236,157.83257445724206,9.915502486420108,1.0040185984139642,0.1,10.015904346261504,0.03564430600090418,52.16682546960692,-2.3359974855475176,-0.4007892669289157,2.073158507555649,2.3062193198047627,-0.036319488182778636,0.16001057127125543,-32.097391948413645,-28.39987999996334,53.68648787715891,-0.029778165742754936,-0.43710875511169434,2.2331690788269043,-142.5790140225044,-29.197724168891263,-148.48093766559904,1.68701708903,1.30645621077,0.122630774038,0.724549735441,-0.592449014332,-44.6251467712,1.706887418,3.12954086798,1.54443861684,-179.518562119,41.9158990278,-89.4407837347
0128,127,0128,0128,frame_id,True,,3.7104037085078065,129.9145121613327,84.1596615464116,61.98477931472354,86.39420977872311,13.767095680108483,1.1534114605247472,0.1,13.882436826160957,0.037119601998711005,52.25275997974858,-2.217891728563833,-0.46949556822685845,2.9372820552156638,2.186752066074538,0.041248176049276664,-0.7451636489198873,132.91709808733253,36.06172146564421,-62.369502493899994,-0.031139662489295006,-0.4282473921775818,2.1921184062957764,-142.9232403662559,-25.923057849079324,-148.7637122726231,1.68887576847,1.30817692435,0.122996550042,1.04035730805,-0.810885860641,-43.7616205785,1.70388143575,3.12987990686,1.54427342231,0.765025392329,56.7737882873,-88.8616516345
